datetime,Android_Average_rating,ios_all_rating,ios_current_rating,ios_File_size,Android_File_size,Android_Rating_4,Android_Rating_5,Android_Rating_2,Android_Rating_3,Android_Total_rating,Android_Rating_1
1.47E+12,4.1,221244,606,258,0,"778,142","3,971,460","259,077","480,265","6,362,762","873,818"
1.47E+12,4.1,221244,606,258,0,"778,142","3,971,460","259,077","480,265","6,362,762","873,818"
1.47E+12,4.1,221244,606,258,0,"778,142","3,971,460","259,077","480,265","6,362,762","873,818"
1.47E+12,4.1,221244,606,258,0,"778,142","3,971,460","259,077","480,265","6,362,762","873,818"
1.47E+12,4.1,221244,606,258,0,"778,142","3,971,460","259,077","480,265","6,362,762","873,818"
1.47E+12,4.1,221244,606,258,0,"778,142","3,971,460","259,077","480,265","6,362,762","873,818"
1.47E+12,4.1,221244,606,258,0,"778,142","3,971,460","259,077","480,265","6,362,762","873,818"
1.47E+12,4.1,221244,606,258,0,"778,142","3,971,460","259,077","480,265","6,362,762","873,818"
1.47E+12,4.1,221244,606,258,0,"778,142","3,971,460","259,077","480,265","6,362,762","873,818"
1.47E+12,4.1,221244,606,258,0,"778,142","3,971,460","259,077","480,265","6,362,762","873,818"
1.47E+12,4.1,221244,606,258,0,"778,142","3,971,460","259,077","480,265","6,362,762","873,818"
1.47E+12,4.1,221244,606,258,76,"778,142","3,971,460","259,077","480,265","6,362,762","873,818"
1.47E+12,4.1,221244,606,258,76,"778,142","3,971,460","259,077","480,265","6,362,762","873,818"
1.47E+12,4.1,221244,606,258,76,"778,142","3,971,460","259,077","480,265","6,362,762","873,818"
1.47E+12,4.1,221244,606,258,76,"778,142","3,971,460","259,077","480,265","6,362,762","873,818"
1.47E+12,4.1,221285,662,258,76,"778,142","3,971,460","259,077","480,265","6,362,762","873,818"
1.47E+12,4.1,221285,662,258,76,"778,142","3,971,460","259,077","480,265","6,362,762","873,818"
1.47E+12,4.1,221285,662,258,76,"778,142","3,971,460","259,077","480,265","6,362,762","873,818"
1.47E+12,4.1,221285,662,258,76,"778,755","3,975,395","259,322","480,683","6,368,831","874,676"
1.47E+12,4.1,221285,662,258,76,"778,755","3,975,395","259,322","480,683","6,368,831","874,676"
1.47E+12,4.1,221285,662,258,76,"778,755","3,975,395","259,322","480,683","6,368,831","874,676"
1.47E+12,4.1,221285,662,258,76,"778,755","3,975,395","259,322","480,683","6,368,831","874,676"
1.47E+12,4.1,221285,662,258,76,"778,755","3,975,395","259,322","480,683","6,368,831","874,676"
1.47E+12,4.1,221285,662,258,76,"778,755","3,975,395","259,322","480,683","6,368,831","874,676"
1.47E+12,4.1,221285,662,258,76,"778,755","3,975,395","259,322","480,683","6,368,831","874,676"
1.47E+12,4.1,221285,662,258,76,"778,755","3,975,395","259,322","480,683","6,368,831","874,676"
1.47E+12,4.1,221285,662,258,76,"778,755","3,975,395","259,322","480,683","6,368,831","874,676"
1.47E+12,4.1,221285,662,258,76,"778,755","3,975,395","259,322","480,683","6,368,831","874,676"
1.47E+12,4.1,221285,662,258,76,"778,755","3,975,395","259,322","480,683","6,368,831","874,676"
1.47E+12,4.1,221285,662,258,76,"778,755","3,975,395","259,322","480,683","6,368,831","874,676"
1.47E+12,4.1,221285,662,258,76,"778,755","3,975,395","259,322","480,683","6,368,831","874,676"
1.47E+12,4.1,221285,662,258,76,"778,755","3,975,395","259,322","480,683","6,368,831","874,676"
1.47E+12,4.1,221285,662,258,76,"778,755","3,975,395","259,322","480,683","6,368,831","874,676"
1.47E+12,4.1,221285,662,258,76,"778,755","3,975,395","259,322","480,683","6,368,831","874,676"
1.47E+12,4.1,221285,662,258,76,"778,755","3,975,395","259,322","480,683","6,368,831","874,676"
1.47E+12,4.1,221285,662,258,76,"778,755","3,975,395","259,322","480,683","6,368,831","874,676"
1.47E+12,4.1,221285,662,258,76,"778,755","3,975,395","259,322","480,683","6,368,831","874,676"
1.47E+12,4.1,221285,662,258,76,"778,755","3,975,395","259,322","480,683","6,368,831","874,676"
1.47E+12,4.1,221285,662,258,76,"778,755","3,975,395","259,322","480,683","6,368,831","874,676"
1.47E+12,4.1,221285,662,258,76,"778,755","3,975,395","259,322","480,683","6,368,831","874,676"
1.47E+12,4.1,221285,662,258,76,"778,755","3,975,395","259,322","480,683","6,368,831","874,676"
1.47E+12,4.1,221285,662,258,76,"778,755","3,975,395","259,322","480,683","6,368,831","874,676"
1.47E+12,4.1,221285,662,258,76,"779,628","3,979,825","259,550","481,092","6,375,485","875,390"
1.47E+12,4.1,221285,662,258,76,"779,628","3,979,825","259,550","481,092","6,375,485","875,390"
1.47E+12,4.1,221285,662,258,76,"779,628","3,979,825","259,550","481,092","6,375,485","875,390"
1.47E+12,4.1,221285,662,258,76,"779,628","3,979,825","259,550","481,092","6,375,485","875,390"
1.47E+12,4.1,221285,662,258,76,"779,628","3,979,825","259,550","481,092","6,375,485","875,390"
1.47E+12,4.1,221285,662,258,76,"779,628","3,979,825","259,550","481,092","6,375,485","875,390"
1.47E+12,4.1,221285,662,258,76,"779,628","3,979,825","259,550","481,092","6,375,485","875,390"
1.47E+12,4.1,221285,662,258,76,"779,628","3,979,825","259,550","481,092","6,375,485","875,390"
1.47E+12,4.1,221285,662,258,76,"779,628","3,979,825","259,550","481,092","6,375,485","875,390"
1.47E+12,4.1,221285,662,258,76,"779,628","3,979,825","259,550","481,092","6,375,485","875,390"
1.47E+12,4.1,221285,662,258,76,"779,628","3,979,825","259,550","481,092","6,375,485","875,390"
1.47E+12,4.1,221285,662,258,76,"779,628","3,979,825","259,550","481,092","6,375,485","875,390"
1.47E+12,4.1,221285,662,258,76,"779,628","3,979,825","259,550","481,092","6,375,485","875,390"
1.47E+12,4.1,221285,662,258,76,"779,628","3,979,825","259,550","481,092","6,375,485","875,390"
1.47E+12,4.1,221285,662,258,76,"779,628","3,979,825","259,550","481,092","6,375,485","875,390"
1.47E+12,4.1,221285,662,258,76,"779,628","3,979,825","259,550","481,092","6,375,485","875,390"
1.47E+12,4.1,221285,662,258,76,"779,628","3,979,825","259,550","481,092","6,375,485","875,390"
1.47E+12,4.1,221285,662,258,76,"779,628","3,979,825","259,550","481,092","6,375,485","875,390"
1.47E+12,4.1,221285,662,258,76,"779,628","3,979,825","259,550","481,092","6,375,485","875,390"
1.47E+12,4.1,221285,820,258,76,"779,628","3,979,825","259,550","481,092","6,375,485","875,390"
1.47E+12,4.1,221285,820,258,76,"779,628","3,979,825","259,550","481,092","6,375,485","875,390"
1.47E+12,4.1,221409,820,258,76,"779,628","3,979,825","259,550","481,092","6,375,485","875,390"
1.47E+12,4.1,221409,820,258,76,"779,628","3,979,825","259,550","481,092","6,375,485","875,390"
1.47E+12,4.1,221409,820,258,76,"779,628","3,979,825","259,550","481,092","6,375,485","875,390"
1.47E+12,4.1,221409,820,258,76,"780,305","3,982,915","259,702","481,486","6,380,342","875,934"
1.47E+12,4.1,221409,820,258,76,"780,305","3,982,915","259,702","481,486","6,380,342","875,934"
1.47E+12,4.1,221409,820,258,76,"780,305","3,982,915","259,702","481,486","6,380,342","875,934"
1.47E+12,4.1,221409,820,258,76,"780,305","3,982,915","259,702","481,486","6,380,342","875,934"
1.47E+12,4.1,221409,820,258,76,"780,305","3,982,915","259,702","481,486","6,380,342","875,934"
1.47E+12,4.1,221409,820,258,76,"780,305","3,982,915","259,702","481,486","6,380,342","875,934"
1.47E+12,4.1,221409,820,258,76,"780,305","3,982,915","259,702","481,486","6,380,342","875,934"
1.47E+12,4.1,221409,820,258,76,"780,305","3,982,915","259,702","481,486","6,380,342","875,934"
1.47E+12,4.1,221409,820,258,76,"780,305","3,982,915","259,702","481,486","6,380,342","875,934"
1.47E+12,4.1,221409,820,258,76,"780,305","3,982,915","259,702","481,486","6,380,342","875,934"
1.47E+12,4.1,221409,820,258,76,"780,305","3,982,915","259,702","481,486","6,380,342","875,934"
1.47E+12,4.1,221409,820,258,76,"780,305","3,982,915","259,702","481,486","6,380,342","875,934"
1.47E+12,4.1,221409,820,258,76,"780,305","3,982,915","259,702","481,486","6,380,342","875,934"
1.47E+12,4.1,221409,820,258,76,"780,305","3,982,915","259,702","481,486","6,380,342","875,934"
1.47E+12,4.1,221409,820,258,76,"780,305","3,982,915","259,702","481,486","6,380,342","875,934"
1.47E+12,4.1,221409,820,258,76,"780,305","3,982,915","259,702","481,486","6,380,342","875,934"
1.47E+12,4.1,221409,820,258,76,"780,305","3,982,915","259,702","481,486","6,380,342","875,934"
1.47E+12,4.1,221409,820,258,76,"780,305","3,982,915","259,702","481,486","6,380,342","875,934"
1.47E+12,4.1,221409,820,258,76,"780,305","3,982,915","259,702","481,486","6,380,342","875,934"
1.47E+12,4.1,221409,820,258,76,"780,305","3,982,915","259,702","481,486","6,380,342","875,934"
1.47E+12,4.1,221409,820,258,76,"780,305","3,982,915","259,702","481,486","6,380,342","875,934"
1.47E+12,4.1,221409,820,258,76,"780,305","3,982,915","259,702","481,486","6,380,342","875,934"
1.47E+12,4.1,221409,820,258,76,"780,305","3,982,915","259,702","481,486","6,380,342","875,934"
1.47E+12,4.1,221467,887,258,76,"780,305","3,982,915","259,702","481,486","6,380,342","875,934"
1.47E+12,4.1,221467,887,258,76,"781,025","3,985,990","259,823","481,822","6,384,748","876,088"
1.47E+12,4.1,221467,887,258,76,"781,025","3,985,990","259,823","481,822","6,384,748","876,088"
1.47E+12,4.1,221467,887,258,76,"781,025","3,985,990","259,823","481,822","6,384,748","876,088"
1.47E+12,4.1,221467,887,258,76,"781,025","3,985,990","259,823","481,822","6,384,748","876,088"
1.47E+12,4.1,221467,887,258,76,"781,025","3,985,990","259,823","481,822","6,384,748","876,088"
1.47E+12,4.1,221467,887,258,76,"781,025","3,985,990","259,823","481,822","6,384,748","876,088"
1.47E+12,4.1,221467,887,258,76,"781,025","3,985,990","259,823","481,822","6,384,748","876,088"
1.47E+12,4.1,221467,887,258,76,"781,025","3,985,990","259,823","481,822","6,384,748","876,088"
1.47E+12,4.1,221467,887,258,76,"781,025","3,985,990","259,823","481,822","6,384,748","876,088"
1.47E+12,4.1,221467,887,258,76,"781,025","3,985,990","259,823","481,822","6,384,748","876,088"
1.47E+12,4.1,221467,887,258,76,"781,025","3,985,990","259,823","481,822","6,384,748","876,088"
1.47E+12,4.1,221467,887,258,76,"781,025","3,985,990","259,823","481,822","6,384,748","876,088"
1.47E+12,4.1,221467,887,258,76,"781,025","3,985,990","259,823","481,822","6,384,748","876,088"
1.47E+12,4.1,221467,887,258,76,"781,025","3,985,990","259,823","481,822","6,384,748","876,088"
1.47E+12,4.1,221467,887,258,76,"781,025","3,985,990","259,823","481,822","6,384,748","876,088"
1.47E+12,4.1,221467,887,258,76,"781,025","3,985,990","259,823","481,822","6,384,748","876,088"
1.47E+12,4.1,221467,887,258,76,"781,025","3,985,990","259,823","481,822","6,384,748","876,088"
1.47E+12,4.1,221467,887,258,76,"781,025","3,985,990","259,823","481,822","6,384,748","876,088"
1.47E+12,4.1,221467,887,258,76,"781,025","3,985,990","259,823","481,822","6,384,748","876,088"
1.47E+12,4.1,221467,887,258,76,"781,025","3,985,990","259,823","481,822","6,384,748","876,088"
1.47E+12,4.1,221467,887,258,76,"781,025","3,985,990","259,823","481,822","6,384,748","876,088"
1.47E+12,4.1,221467,887,258,76,"781,025","3,985,990","259,823","481,822","6,384,748","876,088"
1.47E+12,4.1,221467,887,258,76,"781,025","3,985,990","259,823","481,822","6,384,748","876,088"
1.47E+12,4.1,221467,887,258,76,"781,025","3,985,990","259,823","481,822","6,384,748","876,088"
1.47E+12,4.1,221467,887,258,76,"783,352","3,992,862","260,033","482,712","6,395,800","876,841"
1.47E+12,4.1,221467,887,258,76,"783,352","3,992,862","260,033","482,712","6,395,800","876,841"
1.47E+12,4.1,221467,887,258,76,"783,352","3,992,862","260,033","482,712","6,395,800","876,841"
1.47E+12,4.1,221467,887,258,76,"783,352","3,992,862","260,033","482,712","6,395,800","876,841"
1.47E+12,4.1,221467,887,258,76,"781,999","3,988,893","259,916","482,153","6,389,273","876,312"
1.47E+12,4.1,221467,887,258,76,"783,352","3,992,862","260,033","482,712","6,395,800","876,841"
1.47E+12,4.1,221467,887,258,76,"783,352","3,992,862","260,033","482,712","6,395,800","876,841"
1.47E+12,4.1,221467,887,258,76,"783,352","3,992,862","260,033","482,712","6,395,800","876,841"
1.47E+12,4.1,221467,887,258,76,"783,352","3,992,862","260,033","482,712","6,395,800","876,841"
1.47E+12,4.1,221467,887,258,76,"783,352","3,992,862","260,033","482,712","6,395,800","876,841"
1.47E+12,4.1,221467,887,258,76,"783,352","3,992,862","260,033","482,712","6,395,800","876,841"
1.47E+12,4.1,221467,887,258,76,"783,352","3,992,862","260,033","482,712","6,395,800","876,841"
1.47E+12,4.1,221467,887,258,76,"783,352","3,992,862","260,033","482,712","6,395,800","876,841"
1.47E+12,4.1,221467,887,258,76,"783,352","3,992,862","260,033","482,712","6,395,800","876,841"
1.47E+12,4.1,221467,887,258,76,"783,352","3,992,862","260,033","482,712","6,395,800","876,841"
1.47E+12,4.1,221467,887,258,76,"783,352","3,992,862","260,033","482,712","6,395,800","876,841"
1.47E+12,4.1,221467,887,258,76,"783,352","3,992,862","260,033","482,712","6,395,800","876,841"
1.47E+12,4.1,221467,887,258,76,"783,352","3,992,862","260,033","482,712","6,395,800","876,841"
1.47E+12,4.1,221467,887,258,76,"783,352","3,992,862","260,033","482,712","6,395,800","876,841"
1.47E+12,4.1,221467,887,258,76,"783,352","3,992,862","260,033","482,712","6,395,800","876,841"
1.47E+12,4.1,221467,887,258,76,"783,352","3,992,862","260,033","482,712","6,395,800","876,841"
1.47E+12,4.1,221467,887,258,76,"783,352","3,992,862","260,033","482,712","6,395,800","876,841"
1.47E+12,4.1,221467,887,258,76,"783,352","3,992,862","260,033","482,712","6,395,800","876,841"
1.47E+12,4.1,221467,887,258,76,"783,352","3,992,862","260,033","482,712","6,395,800","876,841"
1.47E+12,4.1,221531,960,258,76,"783,352","3,992,862","260,033","482,712","6,395,800","876,841"
1.47E+12,4.1,221531,960,258,76,"785,171","3,999,313","260,323","483,518","6,406,099","877,774"
1.47E+12,4.1,221531,960,258,76,"785,171","3,999,313","260,323","483,518","6,406,099","877,774"
1.47E+12,4.1,221531,960,258,76,"785,171","3,999,313","260,323","483,518","6,406,099","877,774"
1.47E+12,4.1,221531,960,258,76,"785,171","3,999,313","260,323","483,518","6,406,099","877,774"
1.47E+12,4.1,221531,960,258,76,"785,171","3,999,313","260,323","483,518","6,406,099","877,774"
1.47E+12,4.1,221531,960,258,76,"785,171","3,999,313","260,323","483,518","6,406,099","877,774"
1.47E+12,4.1,221531,960,258,76,"785,171","3,999,313","260,323","483,518","6,406,099","877,774"
1.47E+12,4.1,221531,960,258,76,"785,171","3,999,313","260,323","483,518","6,406,099","877,774"
1.47E+12,4.1,221531,960,258,76,"785,171","3,999,313","260,323","483,518","6,406,099","877,774"
1.47E+12,4.1,221531,960,258,76,"785,171","3,999,313","260,323","483,518","6,406,099","877,774"
1.47E+12,4.1,221531,960,258,76,"785,171","3,999,313","260,323","483,518","6,406,099","877,774"
1.47E+12,4.1,221531,960,258,76,"785,171","3,999,313","260,323","483,518","6,406,099","877,774"
1.47E+12,4.1,221531,960,258,76,"785,171","3,999,313","260,323","483,518","6,406,099","877,774"
1.47E+12,4.1,221531,960,258,76,"785,171","3,999,313","260,323","483,518","6,406,099","877,774"
1.47E+12,4.1,221531,960,258,76,"785,171","3,999,313","260,323","483,518","6,406,099","877,774"
1.47E+12,4.1,221531,960,258,76,"785,171","3,999,313","260,323","483,518","6,406,099","877,774"
1.47E+12,4.1,221531,960,258,76,"785,171","3,999,313","260,323","483,518","6,406,099","877,774"
1.47E+12,4.1,221531,960,258,76,"785,171","3,999,313","260,323","483,518","6,406,099","877,774"
1.47E+12,4.1,221531,960,258,76,"785,171","3,999,313","260,323","483,518","6,406,099","877,774"
1.47E+12,4.1,221531,960,258,76,"785,171","3,999,313","260,323","483,518","6,406,099","877,774"
1.47E+12,4.1,221531,960,258,76,"785,171","3,999,313","260,323","483,518","6,406,099","877,774"
1.47E+12,4.1,221531,960,258,76,"785,171","3,999,313","260,323","483,518","6,406,099","877,774"
1.47E+12,4.1,221531,960,258,76,"785,171","3,999,313","260,323","483,518","6,406,099","877,774"
1.47E+12,4.1,221531,960,258,76,"785,171","3,999,313","260,323","483,518","6,406,099","877,774"
1.47E+12,4.1,221531,960,258,76,"786,889","4,006,574","260,689","484,295","6,417,813","879,366"
1.47E+12,4.1,221531,960,258,76,"786,889","4,006,574","260,689","484,295","6,417,813","879,366"
1.47E+12,4.1,221531,960,258,76,"786,889","4,006,574","260,689","484,295","6,417,813","879,366"
1.47E+12,4.1,221531,960,258,76,"786,889","4,006,574","260,689","484,295","6,417,813","879,366"
1.47E+12,4.1,221531,960,258,76,"786,889","4,006,574","260,689","484,295","6,417,813","879,366"
1.47E+12,4.1,221531,960,258,76,"786,889","4,006,574","260,689","484,295","6,417,813","879,366"
1.47E+12,4.1,221531,960,258,76,"786,889","4,006,574","260,689","484,295","6,417,813","879,366"
1.47E+12,4.1,221531,960,258,76,"786,889","4,006,574","260,689","484,295","6,417,813","879,366"
1.47E+12,4.1,221531,960,258,76,"786,889","4,006,574","260,689","484,295","6,417,813","879,366"
1.47E+12,4.1,221531,960,258,76,"786,889","4,006,574","260,689","484,295","6,417,813","879,366"
1.47E+12,4.1,221531,960,258,76,"786,889","4,006,574","260,689","484,295","6,417,813","879,366"
1.47E+12,4.1,221531,960,258,76,"786,889","4,006,574","260,689","484,295","6,417,813","879,366"
1.47E+12,4.1,221531,960,258,76,"786,889","4,006,574","260,689","484,295","6,417,813","879,366"
1.47E+12,4.1,221531,960,258,76,"786,889","4,006,574","260,689","484,295","6,417,813","879,366"
1.47E+12,4.1,221531,960,258,76,"786,889","4,006,574","260,689","484,295","6,417,813","879,366"
1.47E+12,4.1,221531,960,258,76,"786,889","4,006,574","260,689","484,295","6,417,813","879,366"
1.47E+12,4.1,221531,960,258,76,"786,889","4,006,574","260,689","484,295","6,417,813","879,366"
1.47E+12,4.1,221531,960,258,76,"786,889","4,006,574","260,689","484,295","6,417,813","879,366"
1.47E+12,4.1,221632,960,258,76,"786,889","4,006,574","260,689","484,295","6,417,813","879,366"
1.47E+12,4.1,221632,1073,258,76,"786,889","4,006,574","260,689","484,295","6,417,813","879,366"
1.47E+12,4.1,221632,1073,258,76,"786,889","4,006,574","260,689","484,295","6,417,813","879,366"
1.47E+12,4.1,221632,1073,258,76,"786,889","4,006,574","260,689","484,295","6,417,813","879,366"
1.47E+12,4.1,221632,1073,258,76,"786,889","4,006,574","260,689","484,295","6,417,813","879,366"
1.47E+12,4.1,221632,1073,258,76,"786,889","4,006,574","260,689","484,295","6,417,813","879,366"
1.47E+12,4.1,221632,1073,258,76,"788,003","4,011,489","260,998","484,849","6,425,896","880,557"
1.47E+12,4.1,221632,1073,258,76,"788,003","4,011,489","260,998","484,849","6,425,896","880,557"
1.47E+12,4.1,221632,1073,258,76,"788,003","4,011,489","260,998","484,849","6,425,896","880,557"
1.47E+12,4.1,221632,1073,258,76,"788,003","4,011,489","260,998","484,849","6,425,896","880,557"
1.47E+12,4.1,221632,1073,258,76,"788,003","4,011,489","260,998","484,849","6,425,896","880,557"
1.47E+12,4.1,221632,1073,258,76,"788,003","4,011,489","260,998","484,849","6,425,896","880,557"
1.47E+12,4.1,221632,1073,258,76,"788,003","4,011,489","260,998","484,849","6,425,896","880,557"
1.47E+12,4.1,221632,1073,258,76,"788,003","4,011,489","260,998","484,849","6,425,896","880,557"
1.47E+12,4.1,221632,1073,258,76,"788,003","4,011,489","260,998","484,849","6,425,896","880,557"
1.47E+12,4.1,221632,1073,258,76,"788,003","4,011,489","260,998","484,849","6,425,896","880,557"
1.47E+12,4.1,221632,1073,258,76,"788,003","4,011,489","260,998","484,849","6,425,896","880,557"
1.47E+12,4.1,221632,1073,258,76,"788,003","4,011,489","260,998","484,849","6,425,896","880,557"
1.47E+12,4.1,221632,1073,258,76,"788,003","4,011,489","260,998","484,849","6,425,896","880,557"
1.47E+12,4.1,221632,1073,258,76,"788,003","4,011,489","260,998","484,849","6,425,896","880,557"
1.47E+12,4.1,221632,1073,258,76,"788,003","4,011,489","260,998","484,849","6,425,896","880,557"
1.47E+12,4.1,221632,1073,258,76,"788,003","4,011,489","260,998","484,849","6,425,896","880,557"
1.47E+12,4.1,221632,1073,258,76,"788,003","4,011,489","260,998","484,849","6,425,896","880,557"
1.47E+12,4.1,221632,1073,258,76,"788,003","4,011,489","260,998","484,849","6,425,896","880,557"
1.47E+12,4.1,221632,1073,258,76,"788,003","4,011,489","260,998","484,849","6,425,896","880,557"
1.47E+12,4.1,221632,1073,258,76,"788,003","4,011,489","260,998","484,849","6,425,896","880,557"
1.47E+12,4.1,221706,1152,258,76,"788,003","4,011,489","260,998","484,849","6,425,896","880,557"
1.47E+12,4.1,221706,1152,258,76,"788,003","4,011,489","260,998","484,849","6,425,896","880,557"
1.47E+12,4.1,221706,1152,258,76,"788,003","4,011,489","260,998","484,849","6,425,896","880,557"
1.47E+12,4.1,221706,1152,258,76,"788,003","4,011,489","260,998","484,849","6,425,896","880,557"
1.47E+12,4.1,221706,1152,258,76,"788,890","4,015,775","261,291","485,349","6,433,000","881,695"
1.47E+12,4.1,221706,1152,258,76,"788,890","4,015,775","261,291","485,349","6,433,000","881,695"
1.47E+12,4.1,221706,1152,258,76,"788,890","4,015,775","261,291","485,349","6,433,000","881,695"
1.47E+12,4.1,221706,1152,258,76,"788,890","4,015,775","261,291","485,349","6,433,000","881,695"
1.47E+12,4.1,221706,1152,258,76,"788,890","4,015,775","261,291","485,349","6,433,000","881,695"
1.47E+12,4.1,221706,1152,258,76,"788,890","4,015,775","261,291","485,349","6,433,000","881,695"
1.47E+12,4.1,221706,1152,258,76,"788,890","4,015,775","261,291","485,349","6,433,000","881,695"
1.47E+12,4.1,221706,1152,258,76,"788,890","4,015,775","261,291","485,349","6,433,000","881,695"
1.47E+12,4.1,221706,1152,258,76,"788,890","4,015,775","261,291","485,349","6,433,000","881,695"
1.47E+12,4.1,221706,1152,258,76,"788,890","4,015,775","261,291","485,349","6,433,000","881,695"
1.47E+12,4.1,221706,1152,258,76,"788,890","4,015,775","261,291","485,349","6,433,000","881,695"
1.47E+12,4.1,221706,1152,258,76,"788,890","4,015,775","261,291","485,349","6,433,000","881,695"
1.47E+12,4.1,221706,1152,258,76,"788,890","4,015,775","261,291","485,349","6,433,000","881,695"
1.47E+12,4.1,221706,1152,258,76,"788,890","4,015,775","261,291","485,349","6,433,000","881,695"
1.47E+12,4.1,221706,1152,258,76,"788,890","4,015,775","261,291","485,349","6,433,000","881,695"
1.47E+12,4.1,221706,1152,258,76,"788,890","4,015,775","261,291","485,349","6,433,000","881,695"
1.47E+12,4.1,221706,1152,258,76,"788,890","4,015,775","261,291","485,349","6,433,000","881,695"
1.47E+12,4.1,221706,1152,258,76,"788,890","4,015,775","261,291","485,349","6,433,000","881,695"
1.47E+12,4.1,221706,1152,258,76,"788,890","4,015,775","261,291","485,349","6,433,000","881,695"
1.47E+12,4.1,221706,1152,258,76,"788,890","4,015,775","261,291","485,349","6,433,000","881,695"
1.47E+12,4.1,221706,1252,258,76,"788,890","4,015,775","261,291","485,349","6,433,000","881,695"
1.47E+12,4.1,221706,1252,258,76,"788,890","4,015,775","261,291","485,349","6,433,000","881,695"
1.47E+12,4.1,221805,1252,258,76,"788,890","4,015,775","261,291","485,349","6,433,000","881,695"
1.47E+12,4.1,221805,1252,258,76,"788,890","4,015,775","261,291","485,349","6,433,000","881,695"
1.47E+12,4.1,221805,1252,258,76,"789,525","4,018,673","261,514","485,741","6,438,079","882,626"
1.47E+12,4.1,221805,1252,258,76,"789,525","4,018,673","261,514","485,741","6,438,079","882,626"
1.47E+12,4.1,221805,1252,258,76,"789,525","4,018,673","261,514","485,741","6,438,079","882,626"
1.47E+12,4.1,221805,1252,258,76,"789,525","4,018,673","261,514","485,741","6,438,079","882,626"
1.47E+12,4.1,221805,1252,258,76,"789,525","4,018,673","261,514","485,741","6,438,079","882,626"
1.47E+12,4.1,221805,1252,258,76,"789,525","4,018,673","261,514","485,741","6,438,079","882,626"
1.47E+12,4.1,221805,1252,258,76,"789,525","4,018,673","261,514","485,741","6,438,079","882,626"
1.47E+12,4.1,221805,1252,258,76,"789,525","4,018,673","261,514","485,741","6,438,079","882,626"
1.47E+12,4.1,221805,1252,258,76,"789,525","4,018,673","261,514","485,741","6,438,079","882,626"
1.47E+12,4.1,221805,1252,258,76,"789,525","4,018,673","261,514","485,741","6,438,079","882,626"
1.47E+12,4.1,221805,1252,258,76,"789,525","4,018,673","261,514","485,741","6,438,079","882,626"
1.47E+12,4.1,221805,1252,258,76,"789,525","4,018,673","261,514","485,741","6,438,079","882,626"
1.47E+12,4.1,221805,1252,258,76,"789,525","4,018,673","261,514","485,741","6,438,079","882,626"
1.47E+12,4.1,221805,1252,258,76,"789,525","4,018,673","261,514","485,741","6,438,079","882,626"
1.47E+12,4.1,221805,1252,258,76,"789,525","4,018,673","261,514","485,741","6,438,079","882,626"
1.47E+12,4.1,221805,1252,258,76,"789,525","4,018,673","261,514","485,741","6,438,079","882,626"
1.47E+12,4.1,221805,1252,258,76,"789,525","4,018,673","261,514","485,741","6,438,079","882,626"
1.47E+12,4.1,221805,1252,258,76,"789,525","4,018,673","261,514","485,741","6,438,079","882,626"
1.47E+12,4.1,221805,1252,258,76,"789,525","4,018,673","261,514","485,741","6,438,079","882,626"
1.47E+12,4.1,221805,1252,258,76,"789,525","4,018,673","261,514","485,741","6,438,079","882,626"
1.47E+12,4.1,221805,1252,258,76,"789,525","4,018,673","261,514","485,741","6,438,079","882,626"
1.47E+12,4.1,221805,1252,258,76,"789,525","4,018,673","261,514","485,741","6,438,079","882,626"
1.47E+12,4.1,221805,1252,258,76,"789,525","4,018,673","261,514","485,741","6,438,079","882,626"
1.47E+12,4.1,221805,1252,258,76,"789,525","4,018,673","261,514","485,741","6,438,079","882,626"
1.47E+12,4.1,221805,1252,258,76,"789,946","4,020,344","261,616","485,964","6,441,057","883,187"
1.47E+12,4.1,221805,1252,258,76,"789,946","4,020,344","261,616","485,964","6,441,057","883,187"
1.47E+12,4.1,221805,1252,258,76,"789,946","4,020,344","261,616","485,964","6,441,057","883,187"
1.47E+12,4.1,221805,1252,258,76,"789,946","4,020,344","261,616","485,964","6,441,057","883,187"
1.47E+12,4.1,221805,1252,258,76,"789,946","4,020,344","261,616","485,964","6,441,057","883,187"
1.47E+12,4.1,221805,1252,258,76,"789,946","4,020,344","261,616","485,964","6,441,057","883,187"
1.47E+12,4.1,221805,1252,258,76,"789,946","4,020,344","261,616","485,964","6,441,057","883,187"
1.47E+12,4.1,221805,1252,258,76,"789,946","4,020,344","261,616","485,964","6,441,057","883,187"
1.47E+12,4.1,221805,1252,258,76,"789,946","4,020,344","261,616","485,964","6,441,057","883,187"
1.47E+12,4.1,221805,1252,258,76,"789,946","4,020,344","261,616","485,964","6,441,057","883,187"
1.47E+12,4.1,221805,1252,258,76,"789,946","4,020,344","261,616","485,964","6,441,057","883,187"
1.47E+12,4.1,221805,1252,258,76,"789,946","4,020,344","261,616","485,964","6,441,057","883,187"
1.47E+12,4.1,221805,1252,258,76,"789,946","4,020,344","261,616","485,964","6,441,057","883,187"
1.47E+12,4.1,221805,1252,258,76,"789,946","4,020,344","261,616","485,964","6,441,057","883,187"
1.47E+12,4.1,221805,1252,258,76,"789,946","4,020,344","261,616","485,964","6,441,057","883,187"
1.47E+12,4.1,221805,1252,258,76,"789,946","4,020,344","261,616","485,964","6,441,057","883,187"
1.47E+12,4.1,221805,1252,258,76,"789,946","4,020,344","261,616","485,964","6,441,057","883,187"
